timestamp,quantity,entry_price,mark_price,unrealized_pnl,total_balance,available_balance,total_orders,filled_orders,risk_triggers
"2025-11-25T17:55:57+00:00",0.048000,2938.4222,2937.6265,-0.0382,199.92114172,161.14630314,1266,627,334
"2025-11-25T17:56:09+00:00",0.072000,2937.8392,2938.2800,0.0317,199.89976325,157.66684145,1266,627,334
"2025-11-25T17:56:57+00:00",0.060000,2938.1207,2938.8100,0.0414,199.91037122,150.63376764,1266,627,334
"2025-11-25T17:57:10+00:00",0.072000,2938.2548,2938.8000,0.0393,199.92417590,150.63865163,1266,627,334
"2025-11-25T17:57:58+00:00",-0.024000,2940.6400,2940.8351,-0.0047,200.00320761,150.46035027,1266,627,334
"2025-11-25T17:58:11+00:00",0.000000,0.0000,2940.1900,0.0000,200.01508761,150.47070261,1266,627,334
"2025-11-25T17:58:59+00:00",0.144000,2937.6471,2936.4254,-0.1759,199.97138110,143.40542232,1266,627,334
"2025-11-25T17:59:11+00:00",0.156000,2937.5020,2935.7324,-0.2761,199.97138110,143.36072857,1266,627,334
"2025-11-25T17:59:59+00:00",0.156000,2937.5020,2934.1901,-0.5166,199.97138110,143.14419700,1266,627,334
"2025-11-25T18:00:11+00:00",0.156000,2937.5020,2934.3600,-0.4901,199.97138110,143.16804411,1266,627,334
"2025-11-25T18:01:00+00:00",0.156000,2937.5020,2934.7400,-0.4309,199.97138110,143.25930411,1266,627,334
"2025-11-25T18:01:12+00:00",0.144000,2937.4901,2937.3600,-0.0187,199.96965403,143.59258011,1266,627,334
"2025-11-25T18:02:01+00:00",0.132000,2937.4957,2938.2200,0.0956,199.97113071,136.63219623,1266,627,334
"2025-11-25T18:02:13+00:00",0.180000,2937.3315,2934.8935,-0.4388,199.97113071,136.07280059,1266,627,334
"2025-11-25T18:03:02+00:00",0.180000,2937.3315,2936.3784,-0.1716,199.97113071,136.28547265,1266,627,334
"2025-11-25T18:03:13+00:00",0.180000,2937.3315,2935.0243,-0.4153,199.97113071,136.07584768,1266,627,334
"2025-11-25T18:04:02+00:00",0.180000,2937.3315,2933.7962,-0.6363,199.97113071,135.98815211,1266,627,334
"2025-11-25T18:04:14+00:00",0.180000,2937.3315,2934.3000,-0.5457,199.97113071,136.07088425,1266,627,334
"2025-11-25T18:05:03+00:00",0.180000,2937.3315,2937.7900,0.0825,199.97113071,136.67244423,1266,627,334
"2025-11-25T18:05:15+00:00",0.072000,2937.3315,2940.8119,0.2506,200.22716835,161.66405278,1266,627,334
"2025-11-25T18:06:03+00:00",0.048000,2940.5167,2942.3094,0.0860,200.49979458,168.87229332,1266,627,334
"2025-11-25T18:06:16+00:00",0.036000,2940.5167,2942.9215,0.0866,200.49576308,161.79751571,1266,627,334
"2025-11-25T18:07:04+00:00",0.048000,2941.3462,2941.8342,0.0234,200.51838913,161.77448484,1266,627,334
"2025-11-25T18:07:16+00:00",0.096000,2940.7377,2941.1500,0.0396,200.51679212,154.72082498,1266,627,334
"2025-11-25T18:08:05+00:00",0.048000,2941.0554,2942.5600,0.0722,200.56241468,158.29128311,1266,627,334
"2025-11-25T18:08:17+00:00",0.084000,2941.2041,2940.8790,-0.0273,200.54905878,154.62338648,1266,627,334
"2025-11-25T18:09:06+00:00",0.084000,2941.1187,2941.2200,0.0085,200.52174574,144.10612282,1266,627,334
"2025-11-25T18:09:17+00:00",0.024000,2941.1187,2942.6100,0.0358,200.59274365,158.33490681,1266,627,334
"2025-11-25T18:10:08+00:00",-0.060000,2946.0770,2946.3116,-0.0141,200.67791478,165.25821721,1266,627,334
"2025-11-25T18:10:18+00:00",-0.048000,2946.0770,2946.5800,-0.0241,200.66155491,161.70352291,1266,627,334
"2025-11-25T18:11:08+00:00",0.036000,2942.2133,2941.6649,-0.0197,200.74373895,158.43375813,1266,627,334
"2025-11-25T18:11:20+00:00",0.036000,2942.2522,2942.1400,-0.0040,200.72893896,158.43295097,1266,627,334
"2025-11-25T18:12:09+00:00",-0.012000,2944.8800,2945.1472,-0.0032,200.78093893,169.08314293,1266,627,334
"2025-11-25T18:12:20+00:00",-0.024000,2944.6900,2945.1500,-0.0110,200.78093893,165.36909193,1266,627,334
"2025-11-25T18:13:10+00:00",-0.072000,2946.3837,2946.3591,0.0018,200.74563546,161.82151642,1266,627,334
"2025-11-25T18:13:20+00:00",-0.060000,2946.3837,2945.1266,0.0754,200.75983965,161.91258244,1266,627,334
"2025-11-25T18:14:11+00:00",-0.048000,2945.8011,2944.9639,0.0402,200.79193105,161.90232429,1266,627,334
"2025-11-25T18:14:21+00:00",-0.048000,2945.6549,2945.2932,0.0174,200.79954988,161.88631233,1266,627,334
"2025-11-25T18:15:12+00:00",-0.048000,2944.5124,2944.5799,-0.0032,200.84275242,154.83413148,1266,627,334
"2025-11-25T18:15:22+00:00",-0.108000,2945.2088,2946.0192,-0.0875,200.83303343,144.11739031,1266,627,334
"2025-11-25T18:16:12+00:00",-0.144000,2946.4757,2945.8700,0.0872,200.87216129,151.45828900,1266,627,334
"2025-11-25T18:16:23+00:00",-0.108000,2946.3394,2945.0900,0.1349,200.94181195,158.66524100,1266,627,334
"2025-11-25T18:17:13+00:00",-0.156000,2946.8077,2949.7400,-0.4574,200.96094651,154.44232297,1266,627,334
"2025-11-25T18:17:25+00:00",-0.156000,2947.2819,2950.0390,-0.4301,200.85668767,150.81719132,1266,627,334
"2025-11-25T18:18:13+00:00",-0.096000,2947.4084,2947.1300,0.0267,200.79809137,154.81322731,1266,627,334
"2025-11-25T18:18:25+00:00",-0.072000,2947.4084,2946.7705,0.0459,200.80933385,154.83632061,1266,627,334
"2025-11-25T18:19:13+00:00",-0.144000,2948.2804,2949.6896,-0.2029,200.69611699,147.38152777,1266,627,334
"2025-11-25T18:19:26+00:00",-0.144000,2948.6029,2950.8389,-0.3220,200.65027767,143.57034635,1266,627,334
"2025-11-25T18:20:14+00:00",-0.192000,2949.4935,2953.3720,-0.7447,200.65027767,143.20084549,1266,627,334
"2025-11-25T18:20:27+00:00",-0.192000,2949.4935,2952.3266,-0.5440,200.65027767,143.42164729,1266,627,334
"2025-11-25T18:21:15+00:00",-0.192000,2949.4935,2955.2900,-1.1129,200.65027767,142.78425335,1266,627,334
"2025-11-25T18:21:27+00:00",-0.192000,2949.4935,2953.4702,-0.7635,200.65027767,143.12831272,1266,627,334
"2025-11-25T18:22:15+00:00",-0.192000,2949.4935,2952.2757,-0.5342,200.65027767,143.19348701,1266,627,334
"2025-11-25T18:22:28+00:00",-0.192000,2949.4935,2953.4264,-0.7551,200.65027767,143.18935874,1266,627,334
"2025-11-25T18:23:16+00:00",-0.192000,2949.4935,2955.3426,-1.1230,200.65027767,142.78466780,1266,627,334
"2025-11-25T18:23:28+00:00",-0.192000,2949.4935,2955.0769,-1.0720,200.65027767,142.77490533,1266,627,334
"2025-11-25T18:24:17+00:00",-0.192000,2949.4935,2950.2567,-0.1465,200.65027767,143.85880712,1266,627,334
"2025-11-25T18:24:30+00:00",-0.192000,2949.4935,2951.3000,-0.3469,200.65027767,143.62316555,1266,627,334
"2025-11-25T18:25:18+00:00",-0.180000,2949.4935,2949.2000,0.0528,200.66819914,147.57242134,1266,627,334
"2025-11-25T18:25:30+00:00",-0.180000,2949.4935,2949.3187,0.0315,200.66819914,147.61191639,1266,627,334
"2025-11-25T18:26:19+00:00",-0.120000,2948.3852,2944.7300,0.4386,200.99556110,158.94937125,1266,627,334
"2025-11-25T18:26:30+00:00",-0.156000,2947.7154,2945.7800,0.3019,201.01597307,148.11298548,1266,627,334
"2025-11-25T18:27:19+00:00",-0.180000,2947.7123,2948.5000,-0.1418,201.02791825,147.81314048,1266,627,334
"2025-11-25T18:27:31+00:00",-0.180000,2947.7123,2948.3296,-0.1111,201.02791825,147.84687341,1266,627,334
"2025-11-25T18:28:20+00:00",-0.180000,2947.7123,2948.5223,-0.1458,201.02791825,147.82836410,1266,627,334
"2025-11-25T18:28:32+00:00",-0.156000,2947.7123,2947.3953,0.0495,201.09529453,155.20784367,1266,627,334
"2025-11-25T18:29:21+00:00",-0.168000,2946.8957,2945.4892,0.2363,201.20474442,148.41659572,1266,627,334
"2025-11-25T18:29:32+00:00",-0.156000,2946.7337,2945.3323,0.2186,201.23128318,148.42306243,1266,627,334
"2025-11-25T18:30:21+00:00",-0.180000,2946.6755,2948.1300,-0.2618,201.25259966,147.92444262,1266,627,334
"2025-11-25T18:30:34+00:00",-0.180000,2946.6755,2947.8000,-0.2024,201.25259966,147.98978262,1266,627,334
"2025-11-25T18:31:22+00:00",-0.180000,2946.6755,2951.1900,-0.8126,201.25259966,147.31856262,1266,627,334
"2025-11-25T18:31:34+00:00",-0.180000,2946.6755,2951.2760,-0.8281,201.25259966,147.30154266,1266,627,334
"2025-11-25T18:32:23+00:00",-0.180000,2946.6755,2951.5979,-0.8860,201.25259966,147.19174498,1266,627,334
"2025-11-25T18:32:35+00:00",-0.180000,2946.6755,2951.5300,-0.8738,201.25259966,147.21704262,1266,627,334
"2025-11-25T18:33:23+00:00",-0.180000,2946.6755,2954.1129,-1.3387,201.25259966,146.73983685,1266,627,334
"2025-11-25T18:33:35+00:00",-0.180000,2946.6755,2954.0333,-1.3244,201.25259966,146.75558385,1266,627,334
"2025-11-25T18:34:24+00:00",-0.180000,2946.6755,2952.6234,-1.0706,201.25259966,147.03474561,1266,627,334
"2025-11-25T18:34:36+00:00",-0.180000,2946.6755,2952.2400,-1.0016,201.25259966,147.01346262,1266,627,334
"2025-11-25T18:35:25+00:00",-0.180000,2946.6755,2950.3954,-0.6696,201.25259966,147.47588507,1266,627,334
"2025-11-25T18:35:37+00:00",-0.180000,2946.6755,2950.0300,-0.6038,201.25259966,147.54824262,1266,627,334
"2025-11-25T18:36:26+00:00",-0.180000,2946.6755,2949.0898,-0.4346,201.25259966,147.69930128,1266,627,334
"2025-11-25T18:36:38+00:00",-0.180000,2946.6755,2950.9400,-0.7676,201.25259966,147.39686262,1266,627,334
"2025-11-25T18:37:27+00:00",-0.180000,2946.6755,2949.3671,-0.4845,201.25259966,147.66139737,1266,627,334
"2025-11-25T18:37:39+00:00",-0.180000,2946.6755,2948.6420,-0.3540,201.25259966,147.82415691,1266,627,334
"2025-11-25T18:38:27+00:00",-0.180000,2946.6755,2945.7000,0.1756,201.25259966,148.40558261,1266,627,334
"2025-11-25T18:38:40+00:00",-0.096000,2946.4159,2943.6469,0.2658,201.48703676,166.42035219,1266,627,334
"2025-11-25T18:39:28+00:00",-0.012000,2939.7700,2940.2800,-0.0061,202.03241953,180.90967153,1266,627,334
"2025-11-25T18:39:41+00:00",0.024000,2938.5011,2938.5521,0.0012,202.02128619,184.42138753,1266,627,334
"2025-11-25T18:40:28+00:00",-0.012000,2942.1200,2942.8319,-0.0085,202.06797503,184.37853343,1266,627,334
"2025-11-25T18:40:41+00:00",0.012000,2940.0450,2940.0941,0.0006,202.07583504,184.47759009,1266,627,334
"2025-11-25T18:41:29+00:00",0.000000,0.0000,2941.0221,0.0000,202.09810940,184.50714140,1266,627,334
"2025-11-25T18:41:42+00:00",-0.012000,2941.1750,2941.4900,-0.0038,202.10140939,184.41806539,1266,627,334
"2025-11-25T18:42:29+00:00",0.000000,0.0000,2941.2300,0.0000,202.10545327,177.45711727,1266,627,334
"2025-11-25T18:42:43+00:00",0.048000,2940.5550,2940.5684,0.0006,202.10545327,166.80532490,1266,627,334
"2025-11-25T18:43:30+00:00",0.036000,2940.0659,2939.9388,-0.0046,202.08804571,170.37262368,1266,627,334
"2025-11-25T18:43:43+00:00",0.048000,2939.8555,2938.3362,-0.0729,202.07153934,166.76158007,1266,627,334
"2025-11-25T18:44:31+00:00",0.108000,2938.2064,2937.5362,-0.0724,202.00779376,159.53455883,1266,627,334
"2025-11-25T18:44:44+00:00",0.096000,2937.8238,2936.6100,-0.1165,201.96813352,159.59502374,1266,627,334
"2025-11-25T18:45:31+00:00",0.084000,2937.5467,2938.1210,0.0482,201.94899307,159.70529252,1266,627,334
"2025-11-25T18:45:44+00:00",0.060000,2937.5467,2938.2000,0.0392,201.96035303,159.73879294,1266,627,334
"2025-11-25T18:46:31+00:00",0.120000,2936.9801,2936.3440,-0.0763,201.98708130,156.13744812,1266,627,334
"2025-11-25T18:46:45+00:00",0.096000,2936.9801,2937.2700,0.0278,201.97357395,159.74256724,1266,627,334
"2025-11-25T18:47:32+00:00",-0.012000,2940.8015,2941.1379,-0.0040,202.13346775,166.77676269,1266,627,334
"2025-11-25T18:47:46+00:00",-0.024000,2940.6879,2940.7400,-0.0013,202.12837664,163.24170252,1266,627,334
"2025-11-25T18:48:32+00:00",-0.036000,2940.9800,2941.3200,-0.0122,202.13890238,159.70848738,1266,627,334
"2025-11-25T18:48:47+00:00",0.012000,2940.4600,2940.7332,0.0033,202.14778239,170.31956220,1266,627,334
"2025-11-25T18:49:33+00:00",0.072000,2938.7043,2937.6200,-0.0781,202.12661098,163.31314341,1266,627,334
"2025-11-25T18:49:47+00:00",0.024000,2938.6186,2939.2500,0.0152,202.13073145,170.30809573,1266,627,334
"2025-11-25T18:50:33+00:00",0.072000,2938.2532,2937.4000,-0.0614,202.13102646,163.33639000,1266,627,334
"2025-11-25T18:50:48+00:00",0.108000,2937.1807,2933.1300,-0.4375,202.07073927,162.93001000,1266,627,334
"2025-11-25T18:51:34+00:00",0.072000,2935.7719,2933.6900,-0.1499,201.92369037,163.06605304,1266,627,334
"2025-11-25T18:51:48+00:00",0.084000,2935.1906,2933.0371,-0.1809,201.90296218,159.47806890,1266,627,334
"2025-11-25T18:52:35+00:00",0.132000,2933.5440,2932.5800,-0.1272,201.82447508,145.39136105,1266,627,334
"2025-11-25T18:52:49+00:00",0.132000,2933.3462,2932.4300,-0.1209,201.78298227,148.89961012,1266,627,334
"2025-11-25T18:53:36+00:00",0.120000,2932.8035,2932.4300,-0.0448,201.71141776,148.86391017,1266,627,334
"2025-11-25T18:53:50+00:00",0.132000,2932.4986,2930.9493,-0.2045,201.68337966,145.18024153,1266,627,334
"2025-11-25T18:54:37+00:00",0.120000,2932.4099,2932.5201,0.0132,201.62867749,138.33104723,1266,627,334
"2025-11-25T18:54:51+00:00",0.144000,2932.2023,2931.2400,-0.1386,201.60603531,131.11318577,1266,627,334
"2025-11-25T18:55:37+00:00",0.156000,2931.9727,2930.7739,-0.1870,201.59940279,134.60757437,1266,627,334
"2025-11-25T18:55:52+00:00",0.192000,2931.5803,2930.3779,-0.2309,201.59940279,134.48023524,1266,627,334
"2025-11-25T18:56:37+00:00",0.192000,2931.5803,2930.3647,-0.2334,201.59940279,134.54188117,1266,627,334
"2025-11-25T18:56:53+00:00",0.192000,2931.5803,2929.8300,-0.3361,201.59940279,134.47342799,1266,627,334
"2025-11-25T18:57:37+00:00",0.228000,2930.8561,2924.5200,-1.4446,201.59940279,133.47572399,1266,627,334
"2025-11-25T18:57:54+00:00",0.228000,2930.8561,2924.5080,-1.4474,201.59940279,133.49692798,1266,627,334
"2025-11-25T18:58:38+00:00",0.228000,2930.8561,2924.9500,-1.3466,201.59940279,133.49191199,1266,627,334
"2025-11-25T18:58:54+00:00",0.228000,2930.8561,2924.9000,-1.3580,201.59940279,133.53545999,1266,627,334
"2025-11-25T18:59:38+00:00",0.228000,2930.8561,2923.1500,-1.7570,201.59940279,133.19459999,1266,627,334
"2025-11-25T18:59:54+00:00",0.228000,2930.8561,2922.3406,-1.9415,201.59940279,133.02837396,1266,627,334
"2025-11-25T19:00:39+00:00",0.228000,2930.8561,2924.1250,-1.5347,201.59940279,133.04243436,1266,627,334
"2025-11-25T19:00:54+00:00",0.228000,2930.8561,2925.0400,-1.3261,201.59940279,133.58242799,1266,627,334
"2025-11-25T19:01:40+00:00",0.228000,2930.8561,2926.4000,-1.0160,201.59940279,133.60841999,1266,627,334
"2025-11-25T19:01:55+00:00",0.228000,2930.8561,2924.5506,-1.4376,201.59940279,133.47274657,1266,627,334
"2025-11-25T19:02:40+00:00",0.228000,2930.8561,2918.9801,-2.7077,201.59940279,132.31839352,1266,627,334
"2025-11-25T19:02:55+00:00",0.228000,2930.8561,2916.4642,-3.2813,201.59940279,131.63931555,1266,627,334
"2025-11-25T19:03:41+00:00",0.228000,2930.8561,2912.1500,-4.2650,201.59940279,130.89089631,1266,627,334
"2025-11-25T19:03:56+00:00",0.228000,2930.8561,2911.6200,-4.3858,201.59940279,130.77392399,1266,627,334
"2025-11-25T19:04:42+00:00",0.228000,2930.8561,2907.5574,-5.3121,201.59940279,129.99499881,1266,627,334
"2025-11-25T19:04:58+00:00",0.228000,2930.8561,2906.7906,-5.4869,201.59940279,129.75453599,1266,627,334
"2025-11-25T19:05:42+00:00",0.228000,2930.8561,2911.0400,-4.5181,201.59940279,130.49758799,1266,627,334
"2025-11-25T19:05:59+00:00",0.228000,2930.8561,2909.0100,-4.9809,201.59940279,130.27987368,1266,627,334
"2025-11-25T19:06:43+00:00",0.228000,2930.8561,2909.0700,-4.9672,201.59940279,130.25522399,1266,627,334
"2025-11-25T19:07:00+00:00",0.228000,2930.8561,2908.2632,-5.1512,201.59940279,130.05473824,1266,627,334
"2025-11-25T19:07:44+00:00",0.228000,2930.8561,2905.8700,-5.6968,201.59940279,129.59744399,1266,627,334
"2025-11-25T19:08:01+00:00",0.228000,2930.8561,2906.2700,-5.6056,201.59940279,129.70004399,1266,627,334
"2025-11-25T19:08:44+00:00",0.228000,2930.8561,2898.7498,-7.3202,201.59940279,128.09652520,1266,627,334
"2025-11-25T19:09:02+00:00",0.228000,2930.8561,2895.5827,-8.0423,201.59940279,127.52349414,1266,627,334
"2025-11-25T19:09:45+00:00",0.228000,2930.8561,2895.9000,-7.9700,201.59940279,127.60289998,1266,627,334
"2025-11-25T19:10:02+00:00",0.228000,2930.8561,2896.9800,-7.7237,201.59940279,127.82451599,1266,627,334
"2025-11-25T19:10:51+00:00",,,,,201.59940279,128.53838399,1266,627,334
"2025-11-25T19:11:03+00:00",0.228000,2930.8561,2900.1800,-6.9941,201.59940279,128.48115599,1266,627,334
"2025-11-25T19:11:52+00:00",0.228000,2930.8561,2901.6628,-6.6561,201.59940279,128.76882884,1266,627,334
"2025-11-25T19:12:03+00:00",0.228000,2930.8561,2898.8487,-7.2977,201.59940279,128.12390863,1266,627,334
"2025-11-25T19:12:53+00:00",0.228000,2930.8561,2900.5000,-6.9212,201.59940279,128.31881999,1266,627,334
"2025-11-25T19:13:03+00:00",0.228000,2930.8561,2898.8800,-7.2905,201.59940279,128.21439598,1266,627,334
"2025-11-25T19:13:53+00:00",0.228000,2930.8561,2901.9100,-6.5997,201.59940279,128.83615198,1266,627,334
"2025-11-25T19:14:04+00:00",0.228000,2930.8561,2903.1700,-6.3124,201.59940279,128.97614398,1266,627,334
"2025-11-25T19:14:54+00:00",0.228000,2930.8561,2903.3400,-6.2737,201.59940279,129.02926799,1266,627,334
"2025-11-25T19:15:05+00:00",0.228000,2930.8561,2902.0686,-6.5635,201.59940279,128.86217488,1266,627,334
"2025-11-25T19:15:54+00:00",0.228000,2930.8561,2900.4019,-6.9436,201.59940279,128.44189741,1266,627,334
"2025-11-25T19:16:05+00:00",0.228000,2930.8561,2899.8700,-7.0648,201.59940279,128.03222424,1266,627,334
"2025-11-25T19:16:54+00:00",0.228000,2930.8561,2890.0000,-9.3152,201.59940279,126.26909999,1266,627,334
"2025-11-25T19:17:06+00:00",0.228000,2930.8561,2890.4200,-9.2194,201.59940279,126.40772398,1266,627,334
"2025-11-25T19:17:54+00:00",0.228000,2930.8561,2888.3100,-9.7005,201.59940279,126.04543198,1266,627,334
"2025-11-25T19:18:07+00:00",0.228000,2930.8561,2889.7700,-9.3676,201.59940279,126.34502398,1266,627,334
"2025-11-25T19:18:55+00:00",0.228000,2930.8561,2886.9533,-10.0098,201.59940279,125.64494191,1266,627,334
"2025-11-25T19:19:08+00:00",0.228000,2930.8561,2887.1906,-9.9557,201.59940279,125.63287503,1266,627,334
"2025-11-25T19:19:55+00:00",0.228000,2930.8561,2881.8100,-11.1825,201.59940279,124.71163199,1266,627,334
"2025-11-25T19:20:09+00:00",0.228000,2930.8561,2883.1600,-10.8747,201.59940279,124.94761198,1266,627,334
"2025-11-25T19:20:56+00:00",0.228000,2930.8561,2882.4400,-11.0389,201.59940279,124.81354799,1266,627,334
"2025-11-25T19:21:09+00:00",0.228000,2930.8561,2881.9512,-11.1503,201.59940279,124.29573334,1266,627,334
"2025-11-25T19:21:56+00:00",0.228000,2930.8561,2876.4100,-12.4137,201.59940279,123.60355199,1266,627,334
"2025-11-25T19:22:10+00:00",0.228000,2930.8561,2878.9200,-11.8414,201.59940279,124.25813998,1266,627,334
"2025-11-25T19:22:57+00:00",0.228000,2930.8561,2875.0573,-12.7221,201.59940279,123.19207307,1266,627,334
"2025-11-25T19:23:10+00:00",0.228000,2930.8561,2873.4800,-13.0817,201.59940279,123.00231599,1266,627,334
"2025-11-25T19:23:58+00:00",0.228000,2930.8561,2872.9500,-13.2026,201.59940279,122.89355999,1266,627,334
"2025-11-25T19:24:10+00:00",0.228000,2930.8561,2876.5400,-12.3841,201.59940279,123.63022799,1266,627,334
"2025-11-25T19:24:59+00:00",0.228000,2930.8561,2878.5231,-11.9319,201.59940279,124.03715060,1266,627,334
"2025-11-25T19:25:11+00:00",0.228000,2930.8561,2877.6800,-12.1241,201.59940279,123.62475599,1266,627,334
"2025-11-25T19:25:59+00:00",0.228000,2930.8561,2876.6000,-12.3704,201.59940279,123.64253999,1266,627,334
"2025-11-25T19:26:12+00:00",0.228000,2930.8561,2874.9025,-12.7574,201.59940279,123.25488241,1266,627,334
"2025-11-25T19:26:59+00:00",0.228000,2930.8561,2876.1615,-12.4704,201.59940279,123.46101814,1266,627,334
"2025-11-25T19:27:12+00:00",0.228000,2930.8561,2875.9360,-12.5218,201.59940279,123.49123995,1266,627,334
"2025-11-25T19:28:00+00:00",0.228000,2930.8561,2878.7679,-11.8761,201.59940279,124.00616072,1266,627,334
"2025-11-25T19:28:12+00:00",0.228000,2930.8561,2878.1746,-12.0114,201.59940279,123.96563983,1266,627,334
"2025-11-25T19:29:01+00:00",0.228000,2930.8561,2880.4992,-11.4814,201.59940279,124.43799171,1266,627,334
"2025-11-25T19:29:13+00:00",0.228000,2930.8561,2880.8115,-11.4102,201.59940279,124.32627798,1266,627,334
"2025-11-25T19:30:02+00:00",0.228000,2930.8561,2883.4686,-10.8043,201.59940279,124.89269559,1266,627,334
"2025-11-25T19:30:14+00:00",0.228000,2930.8561,2882.9100,-10.9317,201.59940279,124.92298799,1266,627,334
"2025-11-25T19:31:02+00:00",0.228000,2930.8561,2882.4900,-11.0275,201.59940279,124.85116799,1266,627,334
"2025-11-25T19:31:15+00:00",0.228000,2930.8561,2885.0184,-10.4510,201.59940279,125.37000088,1266,627,334
"2025-11-25T19:32:03+00:00",0.228000,2930.8561,2883.3100,-10.8405,201.59940279,125.04533552,1266,627,334
"2025-11-25T19:32:15+00:00",0.228000,2930.8561,2885.0969,-10.4331,201.59940279,125.14285081,1266,627,334
"2025-11-25T19:33:04+00:00",0.228000,2930.8561,2883.4029,-10.8193,201.59940279,125.03849856,1266,627,334
"2025-11-25T19:33:15+00:00",0.228000,2930.8561,2885.6000,-10.3184,201.59940279,125.48933999,1266,627,334
"2025-11-25T19:34:04+00:00",0.228000,2930.8561,2889.7862,-9.3639,201.59940279,126.34834895,1266,627,334
"2025-11-25T19:34:16+00:00",0.228000,2930.8561,2889.1690,-9.5047,201.59940279,126.10913298,1266,627,334
"2025-11-25T19:35:04+00:00",0.228000,2930.8561,2890.2529,-9.2575,201.59940279,126.25649417,1266,627,334
"2025-11-25T19:35:16+00:00",0.228000,2930.8561,2890.0290,-9.3086,201.59940279,126.37331946,1266,627,334
"2025-11-25T19:36:05+00:00",0.228000,2930.8561,2888.4900,-9.6595,201.59940279,125.79919199,1266,627,334
"2025-11-25T19:36:16+00:00",0.228000,2930.8561,2887.3770,-9.9132,201.59940279,125.81134408,1266,627,334
"2025-11-25T19:37:05+00:00",0.228000,2930.8561,2888.6000,-9.6344,201.59940279,126.06617998,1266,627,334
"2025-11-25T19:37:17+00:00",0.228000,2930.8561,2886.8462,-10.0342,201.59940279,125.64491262,1266,627,334
"2025-11-25T19:38:05+00:00",0.228000,2930.8561,2887.4311,-9.9009,201.59940279,125.86509173,1266,627,334
"2025-11-25T19:38:17+00:00",0.228000,2930.8561,2889.1154,-9.5169,201.59940279,126.20262948,1266,627,334
"2025-11-25T19:39:06+00:00",0.228000,2930.8561,2891.1270,-9.0582,201.59940279,126.53752333,1266,627,334
"2025-11-25T19:39:17+00:00",0.228000,2930.8561,2892.1500,-8.8250,201.59940279,126.83339999,1266,627,334
"2025-11-25T19:40:06+00:00",0.228000,2930.8561,2895.0000,-8.1752,201.59940279,127.37033999,1266,627,334
"2025-11-25T19:40:17+00:00",0.228000,2930.8561,2893.1888,-8.5881,201.59940279,126.94195575,1266,627,334
"2025-11-25T19:41:06+00:00",0.228000,2930.8561,2894.5395,-8.2802,201.59940279,127.14599875,1266,627,334
"2025-11-25T19:41:18+00:00",0.228000,2930.8561,2896.4400,-7.8469,201.59940279,127.71370799,1266,627,334
"2025-11-25T19:42:06+00:00",0.228000,2930.8561,2900.4401,-6.9348,201.59940279,128.53450666,1266,627,334
"2025-11-25T19:42:18+00:00",0.228000,2930.8561,2900.6142,-6.8952,201.59940279,128.56701710,1266,627,334
"2025-11-25T19:43:07+00:00",0.228000,2930.8561,2903.5600,-6.2235,201.59940279,129.11727599,1266,627,334
"2025-11-25T19:43:18+00:00",0.228000,2930.8561,2903.3795,-6.2647,201.59940279,129.13769709,1266,627,334
"2025-11-25T19:44:07+00:00",0.228000,2930.8561,2905.6051,-5.7572,201.59940279,129.36522458,1266,627,334
"2025-11-25T19:44:19+00:00",0.228000,2930.8561,2904.8000,-5.9408,201.59940279,129.42689999,1266,627,334
"2025-11-25T19:45:07+00:00",0.228000,2930.8561,2904.4648,-6.0172,201.59940279,129.02642153,1266,627,334
"2025-11-25T19:45:19+00:00",0.228000,2930.8561,2902.8900,-6.3763,201.59940279,129.03724799,1266,627,334
"2025-11-25T19:46:08+00:00",0.228000,2930.8561,2901.5741,-6.6763,201.59940279,128.63633141,1266,627,334
"2025-11-25T19:46:19+00:00",0.228000,2930.8561,2902.5900,-6.4447,201.59940279,128.97568799,1266,627,334
"2025-11-25T19:47:08+00:00",0.228000,2930.8561,2904.3700,-6.0388,201.59940279,129.34094399,1266,627,334
"2025-11-25T19:47:19+00:00",0.228000,2930.8561,2905.2153,-5.8461,201.59940279,129.51319156,1266,627,334
"2025-11-25T19:48:08+00:00",0.228000,2930.8561,2903.0780,-6.3334,201.59940279,129.03296058,1266,627,334
"2025-11-25T19:48:20+00:00",0.228000,2930.8561,2903.1971,-6.3062,201.59940279,128.89487705,1266,627,334
"2025-11-25T19:49:08+00:00",0.228000,2930.8561,2903.1279,-6.3220,201.59940279,129.08607516,1266,627,334
"2025-11-25T19:49:20+00:00",0.228000,2930.8561,2903.3400,-6.2737,201.59940279,129.09310799,1266,627,334
"2025-11-25T19:50:09+00:00",0.228000,2930.8561,2909.4033,-4.8912,201.59940279,130.37376694,1266,627,334
"2025-11-25T19:50:20+00:00",0.228000,2930.8561,2912.5334,-4.1776,201.59940279,131.01606570,1266,627,334
"2025-11-25T19:51:09+00:00",0.228000,2930.8561,2911.6000,-4.3904,201.59940279,130.82225999,1266,627,334
"2025-11-25T19:51:21+00:00",0.228000,2930.8561,2910.7274,-4.5893,201.59940279,130.42759282,1266,627,334
"2025-11-25T19:52:09+00:00",0.228000,2930.8561,2909.7200,-4.8190,201.59940279,130.43876399,1266,627,334
"2025-11-25T19:52:21+00:00",0.228000,2930.8561,2911.4980,-4.4136,201.59940279,130.77214600,1266,627,334
